msg_id,text,timestamp,source_type
0,dog jumps jumps lazy fox brown dog dog over brown jumps lazy compress the the dog jumps compress compress data dog over data str,0.035512192364843334,SYNTHETIC_ROBUSTNESS
1,the stream quick jumps data dog lazy the the brown brown data fox dog jumps brown fox data quick jumps over brown the brown comp,0.045474092578743124,SYNTHETIC_ROBUSTNESS
2,quick the the fox compress dog fox over stream quick dog fox compress fox data fox dog data brown over fox jumps jumps jumps dat,0.05898269261568669,SYNTHETIC_ROBUSTNESS
3,jumps jumps over the over compress jumps stream lazy over lazy lazy stream lazy stream over fox jumps quick jumps quick lazy com,0.07890966489940737,SYNTHETIC_ROBUSTNESS
4,stream data the fox over data quick compress jumps jumps the dog quick brown jumps jumps quick fox brown brown compress jumps do,0.10168173273468314,SYNTHETIC_ROBUSTNESS
5,brown dog the stream stream the lazy lazy quick quick fox jumps lazy jumps compress data jumps compress the the data data lazy t,0.1294234675085963,SYNTHETIC_ROBUSTNESS
6,quick data data the jumps the lazy quick data the quick quick brown dog brown data jumps data fox compress data jumps stream dog,0.15892234149547108,SYNTHETIC_ROBUSTNESS
7,fox data fox stream lazy jumps fox data data data quick stream dog lazy lazy stream quick stream brown over data jumps quick ove,0.21975081592388773,SYNTHETIC_ROBUSTNESS
8,the compress brown quick quick lazy brown brown dog the compress data lazy fox stream the fox over quick stream the dog compress,0.2909987387120253,SYNTHETIC_ROBUSTNESS
9,brown fox lazy data brown brown compress over the compress quick over jumps stream jumps brown jumps dog lazy stream stream jump,0.32794280502692774,SYNTHETIC_ROBUSTNESS
10,data the jumps data jumps fox fox lazy quick data compress data dog jumps jumps data lazy compress quick quick dog fox jumps fox,0.565777623736847,SYNTHETIC_ROBUSTNESS
11,data compress jumps over over quick quick compress over stream jumps fox jumps fox quick jumps compress stream brown the stream ,0.6463285550777037,SYNTHETIC_ROBUSTNESS
12,over quick the quick lazy over brown data quick quick brown lazy brown the over brown jumps compress dog dog over jumps over com,0.8011990273327989,SYNTHETIC_ROBUSTNESS
13,jumps lazy stream over quick brown brown brown jumps fox fox stream data lazy the dog brown stream quick fox lazy jumps the the ,1.0592146492712282,SYNTHETIC_ROBUSTNESS
14,quick compress quick jumps brown brown lazy dog compress dog stream dog data quick over brown quick over fox brown dog the data ,1.0770239141446956,SYNTHETIC_ROBUSTNESS
15,the quick data data quick quick dog dog fox data brown lazy quick jumps brown the compress over jumps the brown the jumps over d,1.1328636019057852,SYNTHETIC_ROBUSTNESS
16,dog over quick quick brown quick jumps the the jumps data quick dog quick the fox dog data stream brown lazy fox stream over jum,1.189640314204078,SYNTHETIC_ROBUSTNESS
17,brown the compress fox compress brown jumps brown lazy jumps dog fox stream brown the jumps jumps jumps stream lazy brown over b,1.2334090222409035,SYNTHETIC_ROBUSTNESS
18,lazy over compress stream jumps stream dog brown jumps over quick data stream data brown compress fox the fox stream fox stream ,1.234303598322884,SYNTHETIC_ROBUSTNESS
19,over stream over stream quick fox fox over compress over compress over brown quick stream compress over lazy quick lazy the data,1.403570392792779,SYNTHETIC_ROBUSTNESS
20,compress lazy data compress compress brown the lazy over quick brown data the over dog dog dog quick jumps lazy the compress fox,1.4153991327502413,SYNTHETIC_ROBUSTNESS
21,jumps jumps lazy fox data fox fox data data data compress dog compress jumps jumps the the brown compress dog compress fox the d,1.9553366904965634,SYNTHETIC_ROBUSTNESS
