msg_id,text,timestamp,source_type
0,quick lazy data quick quick jumps the fox lazy fox lazy fox brown dog lazy dog stream quick compress jumps fox lazy lazy stream ,0.10165105070659929,SYNTHETIC_ROBUSTNESS
1,lazy lazy brown brown lazy data quick jumps compress the compress dog dog over quick quick brown over over jumps quick the quick,0.1631387232913093,SYNTHETIC_ROBUSTNESS
2,quick stream over compress compress brown data over compress data brown brown lazy data compress jumps quick the compress over b,0.49695682631487403,SYNTHETIC_ROBUSTNESS
3,lazy lazy compress jumps jumps compress compress quick jumps jumps dog brown stream compress quick brown lazy fox the dog quick ,0.5216720801102355,SYNTHETIC_ROBUSTNESS
4,fox quick data data jumps dog jumps fox lazy fox data fox dog compress fox data the fox stream stream compress fox dog over stre,0.6103104286591737,SYNTHETIC_ROBUSTNESS
5,compress data compress quick dog dog compress brown dog the quick fox lazy the data dog jumps data data lazy dog lazy stream ove,0.7307777386034479,SYNTHETIC_ROBUSTNESS
6,quick compress data the lazy the lazy compress lazy dog stream compress quick brown lazy jumps jumps compress quick lazy brown b,0.9053977558129822,SYNTHETIC_ROBUSTNESS
7,the lazy stream dog fox the over quick jumps stream brown jumps over data dog compress compress stream the over compress over da,0.9576489586740883,SYNTHETIC_ROBUSTNESS
8,compress stream the quick brown fox brown fox dog stream lazy quick over jumps dog jumps compress data jumps dog quick dog dog j,1.0737792209999917,SYNTHETIC_ROBUSTNESS
9,fox data data brown stream compress brown the fox lazy stream brown over fox jumps dog stream jumps over fox the dog stream quic,1.1099051175076706,SYNTHETIC_ROBUSTNESS
10,stream the fox data quick the dog compress jumps dog quick stream the the the brown the over over jumps stream jumps data compre,1.1670823719482541,SYNTHETIC_ROBUSTNESS
11,brown data the data dog fox data lazy over fox stream quick compress data stream over stream the dog quick data lazy dog jumps c,1.3930609234217326,SYNTHETIC_ROBUSTNESS
12,compress the fox compress the over the jumps compress data quick jumps dog stream stream lazy fox the the quick dog lazy fox fox,1.6924495399497392,SYNTHETIC_ROBUSTNESS
13,over over brown quick the lazy the over quick lazy lazy fox brown jumps stream fox brown jumps fox data quick quick the over str,1.8193246209376388,SYNTHETIC_ROBUSTNESS
14,jumps data the brown fox fox over brown dog lazy the over brown jumps quick quick data fox over the quick brown fox over overaaa,1.866221340115094,SYNTHETIC_ROBUSTNESS
15,quick quick over dog jumps dog data fox stream fox stream fox jumps data lazy lazy fox brown compress brown quick brown over qui,2.037733293620699,SYNTHETIC_ROBUSTNESS
16,stream quick data brown fox stream data over compress quick brown quick dog dog stream over data dog lazy the the quick fox comp,2.040354045445628,SYNTHETIC_ROBUSTNESS
17,jumps jumps fox jumps over data the the compress compress over jumps data dog jumps over jumps fox dog dog stream quick fox data,2.0511956645649474,SYNTHETIC_ROBUSTNESS
18,over over lazy brown data compress lazy jumps jumps the brown stream stream over brown stream jumps quick stream quick jumps bro,2.159481489259909,SYNTHETIC_ROBUSTNESS
19,the jumps fox quick compress quick dog brown quick dog jumps dog jumps brown the quick compress brown quick jumps lazy over comp,2.193906530634031,SYNTHETIC_ROBUSTNESS
20,jumps fox compress dog compress jumps compress dog fox fox the brown fox over jumps jumps quick dog data the fox brown quick ove,2.4962913522608314,SYNTHETIC_ROBUSTNESS
21,stream dog over lazy lazy jumps lazy jumps data dog fox brown fox data dog dog dog over lazy stream stream lazy the brown compre,2.5535722024116287,SYNTHETIC_ROBUSTNESS
22,dog jumps data quick data data over dog compress quick the the stream lazy dog over lazy brown over stream data data fox lazy co,2.609672721250271,SYNTHETIC_ROBUSTNESS
23,brown lazy stream stream stream dog compress compress dog jumps stream quick over over dog lazy fox quick fox quick dog lazy the,2.723017790249049,SYNTHETIC_ROBUSTNESS
24,dog data jumps fox data quick the brown quick quick the fox stream quick jumps the brown jumps the dog quick data jumps data the,2.868933789157383,SYNTHETIC_ROBUSTNESS
25,lazy brown jumps compress dog over over quick over jumps brown fox jumps lazy over stream jumps brown jumps jumps brown over com,2.933475973778995,SYNTHETIC_ROBUSTNESS
26,jumps fox brown data over fox jumps quick dog brown compress the over dog dog data the data data lazy stream data fox data compr,2.9575559371559472,SYNTHETIC_ROBUSTNESS
27,the quick jumps fox quick compress lazy fox stream over jumps dog fox data dog the jumps dog fox over data dog fox stream dataaa,3.1059725217820247,SYNTHETIC_ROBUSTNESS
28,quick dog quick brown dog the stream quick over compress fox over brown jumps brown lazy stream brown compress the over dog jump,3.144590441280252,SYNTHETIC_ROBUSTNESS
29,dog over lazy jumps lazy brown fox over over fox dog dog quick quick lazy lazy data over data jumps lazy the data stream theaaaa,3.163841058027517,SYNTHETIC_ROBUSTNESS
30,over lazy fox the over over dog quick jumps brown quick brown dog over stream over the over brown dog dog jumps compress stream ,3.263710565400047,SYNTHETIC_ROBUSTNESS
31,brown compress data over jumps the brown the brown over lazy over lazy data fox quick fox quick data brown brown dog quick the s,3.2731914992935907,SYNTHETIC_ROBUSTNESS
32,quick jumps data data fox stream jumps the compress fox data dog lazy the compress over jumps the stream fox fox brown over dog ,3.628461020435767,SYNTHETIC_ROBUSTNESS
33,data compress brown the brown compress jumps quick jumps quick dog data stream the quick the compress data quick lazy quick jump,3.7285362651134433,SYNTHETIC_ROBUSTNESS
34,jumps jumps dog compress jumps lazy data jumps brown quick over stream stream the dog fox dog dog fox over stream brown lazy str,4.154662551805362,SYNTHETIC_ROBUSTNESS
35,lazy jumps the quick fox brown dog quick brown brown jumps jumps brown dog data brown compress stream lazy stream data quick bro,4.196046573489914,SYNTHETIC_ROBUSTNESS
36,lazy data over jumps stream brown brown brown the brown data data stream data dog stream the fox fox brown the quick over data b,4.550802485079898,SYNTHETIC_ROBUSTNESS
